Date,Price,Open,High,Low,Vol.,Change %
9/1/2023,328.66,331.31,331.99,326.78,14.94M,0.27%
9/5/2023,333.55,329,334.85,328.66,18.55M,1.49%
9/6/2023,332.88,333.38,334.46,330.18,17.54M,-0.20%
9/7/2023,329.91,331.29,333.08,329.03,18.38M,-0.89%
9/8/2023,334.27,330.09,336.16,329.46,19.55M,1.32%
9/11/2023,337.94,337.24,338.42,335.43,16.58M,1.10%
9/12/2023,331.77,335.82,336.79,331.48,17.57M,-1.83%
9/13/2023,336.06,331.31,336.85,331.17,16.54M,1.29%
9/14/2023,338.7,339.15,340.86,336.57,20.27M,0.79%
9/15/2023,330.22,336.92,337.4,329.65,37.68M,-2.50%
9/18/2023,329.06,327.8,330.4,326.36,16.83M,-0.35%
9/19/2023,328.65,326.17,329.39,324.51,16.51M,-0.12%
9/20/2023,320.77,329.51,329.59,320.51,21.44M,-2.40%
9/21/2023,319.53,319.26,325.35,315,35.56M,-0.39%
9/22/2023,317.01,321.32,321.45,316.15,21.45M,-0.79%
9/25/2023,317.54,316.59,317.67,315,17.84M,0.17%
9/26/2023,312.14,315.13,315.88,310.02,26.30M,-1.70%
9/27/2023,312.79,312.3,314.3,309.69,19.41M,0.21%
9/28/2023,313.64,310.99,315.48,309.45,19.68M,0.27%
9/29/2023,315.75,317.75,319.47,314.98,24.15M,0.67%
10/2/2023,321.8,316.28,321.89,315.18,20.57M,1.92%
10/3/2023,313.39,320.83,321.39,311.21,21.03M,-2.61%
10/4/2023,318.95,314.03,320.04,314,20.72M,1.78%
10/5/2023,319.36,319.09,319.98,314.9,16.97M,0.13%
10/6/2023,327.26,316.55,329.19,316.3,25.67M,2.47%
10/9/2023,329.82,324.75,330.3,323.18,19.89M,0.78%
10/10/2023,328.39,330.96,331.1,327.67,20.56M,-0.43%
10/11/2023,332.42,331.21,332.82,329.14,20.06M,1.23%
10/12/2023,331.16,330.57,333.63,328.72,19.31M,-0.38%
10/13/2023,327.73,332.38,333.83,326.36,21.09M,-1.04%
10/16/2023,332.64,331.05,336.14,330.6,22.16M,1.50%
10/17/2023,332.06,329.59,333.46,327.41,18.34M,-0.17%
10/18/2023,330.11,332.49,335.59,328.3,23.15M,-0.59%
10/19/2023,331.32,332.15,336.88,330.91,25.05M,0.37%
10/20/2023,326.67,331.72,331.92,325.45,25.03M,-1.40%
10/23/2023,329.32,325.47,332.73,324.39,24.37M,0.81%
10/24/2023,330.53,331.3,331.84,327.6,31.15M,0.37%
10/25/2023,340.67,345.02,346.2,337.62,55.05M,3.07%
10/26/2023,327.89,340.54,341.63,326.94,37.83M,-3.75%
10/27/2023,329.81,330.42,336.72,328.4,29.86M,0.59%
10/30/2023,337.31,333.41,339.45,331.83,22.83M,2.27%
10/31/2023,338.11,338.85,339,334.69,20.27M,0.24%
11/1/2023,346.07,339.79,347.42,339.65,28.16M,2.35%
11/2/2023,348.32,347.24,348.83,344.77,24.35M,0.65%
11/3/2023,352.8,349.63,354.39,347.33,23.64M,1.29%
11/6/2023,356.53,353.45,357.54,353.35,23.83M,1.06%
11/7/2023,360.53,359.4,362.46,357.63,25.83M,1.12%
11/8/2023,363.2,361.68,363.87,360.55,26.77M,0.74%
11/9/2023,360.69,362.3,364.79,360.36,24.85M,-0.69%
11/10/2023,369.67,361.49,370.1,361.07,28.07M,2.49%
11/13/2023,366.68,368.22,368.47,365.9,19.99M,-0.81%
11/14/2023,370.27,371.01,371.95,367.35,27.68M,0.98%
11/15/2023,369.67,371.28,373.13,367.11,26.86M,-0.16%
11/16/2023,376.17,370.96,376.35,370.18,27.18M,1.76%
11/17/2023,369.85,373.61,374.37,367,40.33M,-1.68%
11/20/2023,377.44,371.22,378.87,371,52.53M,2.05%
11/21/2023,373.07,375.67,376.22,371.12,28.42M,-1.16%
11/22/2023,377.85,378,379.79,374.96,23.36M,1.28%
11/24/2023,377.43,377.33,377.97,375.14,10.18M,-0.11%
11/27/2023,378.61,376.78,380.64,376.2,22.18M,0.31%
11/28/2023,382.7,378.35,383,378.16,20.45M,1.08%
11/29/2023,378.85,383.76,384.3,377.44,28.96M,-1.01%
11/30/2023,378.91,378.49,380.09,375.47,30.55M,0.02%
12/1/2023,374.51,376.76,378.16,371.31,33.04M,-1.16%
12/4/2023,369.14,369.1,369.52,362.9,32.06M,-1.43%
12/5/2023,372.52,366.45,373.08,365.62,23.07M,0.92%
12/6/2023,368.8,373.54,374.18,368.03,21.18M,-1.00%
12/7/2023,370.95,368.23,371.45,366.32,23.12M,0.58%
12/8/2023,374.23,369.2,374.46,368.23,20.15M,0.88%
12/11/2023,371.3,368.48,371.6,366.1,27.71M,-0.78%
12/12/2023,374.38,370.85,374.42,370.46,24.84M,0.83%
12/13/2023,374.37,376.02,377.64,370.77,30.96M,0.00%
12/14/2023,365.93,373.31,373.76,364.13,43.28M,-2.25%
12/15/2023,370.73,366.85,372.4,366.28,78.50M,1.31%
12/18/2023,372.65,369.45,373,368.68,21.80M,0.52%
12/19/2023,373.26,371.49,373.26,369.84,20.60M,0.16%
12/20/2023,370.62,375,376.03,370.53,26.32M,-0.71%
12/21/2023,373.54,372.56,374.41,370.04,17.71M,0.79%
12/22/2023,374.58,373.68,375.18,372.71,17.11M,0.28%
12/26/2023,374.66,375,376.94,373.5,12.67M,0.02%
12/27/2023,374.07,373.69,375.06,372.81,14.91M,-0.16%
12/28/2023,375.28,375.37,376.46,374.16,14.33M,0.32%
12/29/2023,376.04,376,377.16,373.48,18.73M,0.20%
1/2/2024,370.87,373.86,375.9,366.77,25.26M,-1.37%
1/3/2024,370.6,369.01,373.26,368.51,23.08M,-0.07%
1/4/2024,367.94,370.67,373.1,367.17,20.90M,-0.72%
1/5/2024,367.75,368.97,372.06,366.5,21.00M,-0.05%
1/8/2024,374.69,369.3,375.2,369.01,23.13M,1.89%
1/9/2024,375.79,372.01,375.99,371.19,20.83M,0.29%
1/10/2024,382.77,376.37,384.17,376.32,25.51M,1.86%
1/11/2024,384.63,386,390.68,380.38,27.85M,0.49%
1/12/2024,388.47,385.49,388.68,384.65,21.66M,1.00%
1/16/2024,390.27,393.66,394.03,387.62,27.20M,0.46%
1/17/2024,389.47,387.98,390.11,384.81,22.23M,-0.20%
1/18/2024,393.87,391.72,393.99,390.12,23.39M,1.13%
1/19/2024,398.67,395.76,398.67,393.5,29.33M,1.22%
1/22/2024,396.51,400.02,400.62,393.59,27.02M,-0.54%
1/23/2024,398.9,395.75,399.38,393.93,20.53M,0.60%
1/24/2024,402.56,401.54,405.63,400.45,24.87M,0.92%
1/25/2024,404.87,404.32,407.01,402.53,21.02M,0.57%
1/26/2024,403.93,404.37,406.17,402.43,17.80M,-0.23%
1/29/2024,409.72,406.06,409.98,404.33,24.51M,1.43%
1/30/2024,408.59,412.26,413.05,406.45,33.48M,-0.28%
1/31/2024,397.58,406.96,415.32,397.21,47.87M,-2.69%
2/1/2024,403.78,401.83,408,401.8,30.66M,1.56%
2/2/2024,411.22,403.81,412.65,403.56,28.26M,1.84%
2/5/2024,405.65,409.9,411.16,403.99,25.35M,-1.35%
2/6/2024,405.49,405.88,407.97,402.91,18.38M,-0.04%
2/7/2024,414.05,407.44,414.3,407.4,22.34M,2.11%
2/8/2024,414.11,414.05,415.56,412.53,21.23M,0.01%
2/9/2024,420.55,415.25,420.82,415.09,22.03M,1.56%
2/12/2024,415.26,420.55,420.74,414.75,21.20M,-1.26%
2/13/2024,406.32,404.94,410.07,403.39,27.82M,-2.15%
2/14/2024,409.49,408.07,409.84,404.57,20.40M,0.78%
2/15/2024,406.56,408.14,409.13,404.29,21.83M,-0.72%
2/16/2024,404.06,407.96,408.29,403.44,22.30M,-0.61%
2/20/2024,402.79,403.24,404.49,398.01,24.31M,-0.31%
2/21/2024,402.18,400.17,402.29,397.22,18.63M,-0.15%
2/22/2024,411.65,410.19,412.83,408.57,27.01M,2.35%
2/23/2024,410.34,415.67,415.86,408.97,16.30M,-0.32%
2/26/2024,407.54,411.45,412.16,407.36,16.19M,-0.68%
2/27/2024,407.48,407.99,408.32,403.85,14.84M,-0.01%
2/28/2024,407.72,408.17,409.3,405.32,13.18M,0.06%
2/29/2024,413.64,408.64,414.2,405.92,31.95M,1.45%
3/1/2024,415.5,411.27,415.87,410.88,17.82M,0.45%
3/4/2024,414.92,413.44,417.35,412.32,17.60M,-0.14%
3/5/2024,402.65,413.96,414.25,400.64,26.92M,-2.96%
3/6/2024,402.09,402.97,405.16,398.39,22.34M,-0.14%
3/7/2024,409.14,406.12,409.78,402.24,18.72M,1.75%
3/8/2024,406.22,407.96,410.42,404.33,18.00M,-0.71%
3/11/2024,404.52,403.76,405.68,401.26,16.12M,-0.42%
3/12/2024,415.28,407.62,415.57,406.79,22.46M,2.66%
3/13/2024,415.1,418.1,418.18,411.45,17.12M,-0.04%
3/14/2024,425.22,420.24,427.82,417.99,34.16M,2.44%
3/15/2024,416.42,419.29,422.6,412.79,45.08M,-2.07%
3/18/2024,417.32,414.25,420.73,413.78,20.11M,0.22%
3/19/2024,421.41,417.83,421.67,415.55,19.84M,0.98%
3/20/2024,425.23,422,425.96,420.66,17.86M,0.91%
3/21/2024,429.37,429.83,430.82,427.16,21.30M,0.97%
3/22/2024,428.74,429.7,429.86,426.07,17.65M,-0.15%
3/25/2024,422.86,425.24,427.41,421.61,18.06M,-1.37%
3/26/2024,421.65,425.61,425.99,421.35,16.73M,-0.29%
3/27/2024,421.43,424.44,424.45,419.01,16.70M,-0.05%
3/28/2024,420.72,420.96,421.87,419.12,21.87M,-0.17%
4/1/2024,424.57,423.95,427.89,422.22,16.32M,0.92%
4/2/2024,421.44,420.11,422.38,417.84,17.91M,-0.74%
4/3/2024,420.45,419.73,423.26,419.08,16.50M,-0.23%
4/4/2024,417.88,424.99,428.67,417.57,19.37M,-0.61%
4/5/2024,425.52,420.01,426.51,418.32,16.55M,1.83%
4/8/2024,424.59,425.17,427.28,423.3,14.27M,-0.22%
4/9/2024,426.28,426.44,427.74,421.62,12.51M,0.40%
4/10/2024,423.26,422.19,424.03,419.7,16.22M,-0.71%
4/11/2024,427.93,425.82,429.37,422.36,17.97M,1.10%
4/12/2024,421.9,424.05,425.18,419.77,19.25M,-1.41%
4/15/2024,413.64,426.6,426.82,413.43,20.27M,-1.96%
4/16/2024,414.58,414.57,418.4,413.73,16.77M,0.23%
4/17/2024,411.84,417.25,418.88,410.33,15.86M,-0.66%
4/18/2024,404.27,410.63,411.89,403.95,21.03M,-1.84%
4/19/2024,399.12,404.03,405.48,397.77,30.57M,-1.27%
4/22/2024,400.96,400.08,402.85,395.75,20.29M,0.46%
4/23/2024,407.57,404.23,408.2,403.06,15.73M,1.65%
4/24/2024,409.06,409.56,412.47,406.78,15.07M,0.37%
4/25/2024,399.04,394.03,399.89,388.03,40.59M,-2.45%
4/26/2024,406.32,412.17,413,405.76,29.69M,1.82%
4/29/2024,402.25,405.25,406.32,399.19,19.58M,-1.00%
4/30/2024,389.33,401.49,402.16,389.17,28.78M,-3.21%
5/1/2024,394.94,392.61,401.72,390.31,23.56M,1.44%
5/2/2024,397.84,397.66,399.93,394.65,17.71M,0.73%
5/3/2024,406.66,402.28,407.15,401.86,17.45M,2.22%
5/6/2024,413.54,408.76,413.93,406.37,17.00M,1.69%
5/7/2024,409.34,414.66,414.67,409.09,20.02M,-1.02%
5/8/2024,410.54,408.17,412.23,406.71,11.79M,0.29%
5/9/2024,412.32,410.57,412.72,409.1,14.69M,0.43%
5/10/2024,414.74,412.93,415.38,411.8,13.40M,0.59%
5/13/2024,413.72,418.01,418.35,410.82,15.44M,-0.25%
5/14/2024,416.56,412.02,417.49,411.55,15.11M,0.69%
5/15/2024,423.08,417.9,423.81,417.27,22.24M,1.57%
5/16/2024,420.99,421.8,425.42,420.35,17.53M,-0.49%
5/17/2024,420.21,422.54,422.92,418.02,15.35M,-0.19%
5/20/2024,425.34,420.21,426.77,419.99,16.27M,1.22%
5/21/2024,429.04,426.83,432.97,424.85,21.45M,0.87%
5/22/2024,430.52,430.09,432.41,427.13,18.07M,0.34%
5/23/2024,427,432.97,433.6,425.42,17.21M,-0.82%
5/24/2024,430.16,427.19,431.05,424.41,11.86M,0.74%
5/28/2024,430.32,429.63,430.82,426.6,15.72M,0.04%
5/29/2024,429.17,425.69,430.94,425.69,15.52M,-0.27%
5/30/2024,414.67,424.3,424.3,414.24,28.42M,-3.38%
5/31/2024,415.13,416.75,416.75,404.51,48.00M,0.11%
6/3/2024,413.52,415.52,416.43,408.92,17.48M,-0.39%
6/4/2024,416.07,412.43,416.44,409.67,14.35M,0.62%
6/5/2024,424.01,417.81,424.08,416.3,16.99M,1.91%
6/6/2024,424.52,424.01,425.31,420.58,14.86M,0.12%
6/7/2024,423.85,426.2,426.28,423,13.62M,-0.16%
6/10/2024,427.87,424.7,428.08,423.89,14.00M,0.95%
6/11/2024,432.68,425.48,432.82,425.25,14.55M,1.12%
6/12/2024,441.06,435.32,443.4,433.25,22.37M,1.94%
6/13/2024,441.58,440.85,443.39,439.37,15.96M,0.12%
6/14/2024,442.57,438.27,443.14,436.72,13.58M,0.22%
6/17/2024,448.37,442.58,450.94,440.72,20.79M,1.31%
6/18/2024,446.34,449.7,450.14,444.89,17.11M,-0.45%
6/20/2024,445.7,446.3,446.53,441.27,19.88M,-0.14%
6/21/2024,449.78,447.38,450.58,446.51,34.49M,0.92%
6/24/2024,447.67,449.8,452.75,446.41,15.91M,-0.47%
6/25/2024,450.95,448.25,451.42,446.75,16.75M,0.73%
6/26/2024,452.16,449,453.6,448.19,16.51M,0.27%
6/27/2024,452.85,452.17,456.17,451.77,14.81M,0.15%
6/28/2024,446.95,453.07,455.38,446.41,28.36M,-1.30%
7/1/2024,456.73,448.66,457.37,445.66,17.66M,2.19%
7/2/2024,459.28,453.2,459.59,453.11,13.98M,0.56%
7/3/2024,460.77,458.19,461.02,457.88,9.93M,0.32%
7/5/2024,467.56,459.61,468.35,458.96,16.00M,1.47%
7/8/2024,466.24,466.55,467.7,464.46,12.96M,-0.28%
7/9/2024,459.54,467,467.33,458,17.23M,-1.44%
7/10/2024,466.25,461.22,466.46,458.86,18.20M,1.46%
7/11/2024,454.7,462.98,464.78,451.55,23.11M,-2.48%
7/12/2024,453.55,454.33,456.36,450.64,16.32M,-0.25%
7/15/2024,453.96,453.3,457.26,451.43,14.43M,0.09%
7/16/2024,449.52,454.22,454.3,446.66,17.18M,-0.98%
7/17/2024,443.52,442.59,444.85,439.18,21.75M,-1.33%
7/18/2024,440.37,444.34,444.65,434.4,20.79M,-0.71%
7/19/2024,437.11,433.1,441.14,432,20.94M,-0.74%
7/22/2024,442.94,441.79,444.6,438.91,15.81M,1.33%
7/23/2024,444.85,443.89,448.39,443.1,13.11M,0.43%
7/24/2024,428.9,440.45,441.48,427.58,26.81M,-3.59%
7/25/2024,418.4,428.8,429.8,417.51,29.94M,-2.45%
7/26/2024,425.27,418.2,428.92,417.27,23.58M,1.64%
7/29/2024,426.73,431.58,432.15,424.7,15.13M,0.34%
7/30/2024,422.92,427.72,429.05,417.36,32.69M,-0.89%
7/31/2024,418.35,420.49,421.77,412.21,42.89M,-1.08%
8/1/2024,417.11,420.79,427.46,413.09,30.30M,-0.30%
8/2/2024,408.49,412.49,415,404.34,29.44M,-2.07%
8/5/2024,395.15,389.17,401.04,385.58,40.71M,-3.27%
8/6/2024,399.61,400,405.67,398.5,24.95M,1.13%
8/7/2024,398.43,408.64,410.08,397.47,20.65M,-0.30%
8/8/2024,402.69,402.44,405.86,399.94,20.20M,1.07%
8/9/2024,406.02,404.03,408.05,402.26,19.28M,0.83%
8/12/2024,406.81,407.06,408.76,404.24,16.76M,0.19%
8/13/2024,414.01,409.59,414.95,409.57,19.41M,1.77%
8/14/2024,416.86,414.8,417.72,412.45,18.27M,0.69%
8/15/2024,421.03,419.8,421.11,417.66,20.75M,1.00%
8/16/2024,418.47,420.6,421.34,417.3,22.78M,-0.61%
8/19/2024,421.53,418.96,421.75,416.46,15.23M,0.73%
8/20/2024,424.8,421.7,425.86,421.64,16.39M,0.78%
8/21/2024,424.14,424.08,426.4,421.72,16.07M,-0.16%
8/22/2024,415.55,424.36,426.79,414.61,19.36M,-2.03%
8/23/2024,416.79,416.98,419.26,412.09,18.49M,0.30%
8/26/2024,413.49,416.36,417.28,411.34,13.15M,-0.79%
8/27/2024,413.84,412.86,414.36,410.25,13.49M,0.08%
8/28/2024,410.6,414.88,415,407.31,14.88M,-0.78%
8/29/2024,413.12,414.94,422.05,410.6,17.05M,0.61%
8/30/2024,417.14,415.6,417.49,412.13,24.31M,0.97%
9/3/2024,409.44,417.91,419.88,407.03,20.31M,-1.85%
9/4/2024,408.9,405.91,411.24,404.37,15.14M,-0.13%
9/5/2024,408.39,407.62,413.1,406.13,14.20M,-0.12%
9/6/2024,401.7,409.06,410.65,400.8,19.61M,-1.64%
9/9/2024,405.72,407.24,408.65,402.15,15.30M,1.00%
9/10/2024,414.2,408.2,416.33,407.7,19.59M,2.09%
9/11/2024,423.04,415.5,423.99,409.58,19.27M,2.13%
9/12/2024,427,423.31,427.37,419.75,17.42M,0.94%
9/13/2024,430.59,425.83,431.83,425.46,15.87M,0.84%
9/16/2024,431.34,430.6,433.53,428.22,13.83M,0.17%
9/17/2024,435.15,440.23,441.85,432.27,18.87M,0.88%
9/18/2024,430.81,435,436.03,430.41,18.90M,-1.00%
9/19/2024,438.69,441.23,441.5,436.9,21.71M,1.83%
9/20/2024,435.27,437.22,439.24,434.22,55.17M,-0.78%
9/23/2024,433.51,434.28,436.46,430.39,15.13M,-0.40%
9/24/2024,429.17,433,433.35,426.1,17.02M,-1.00%
9/25/2024,432.11,429.83,433.12,428.57,13.40M,0.69%
9/26/2024,431.31,435.08,435.3,429.13,14.49M,-0.19%
9/27/2024,428.02,431.52,431.85,427.47,14.90M,-0.76%
9/30/2024,430.3,428.21,430.42,425.37,16.85M,0.53%
10/1/2024,420.69,428.45,428.48,418.81,19.09M,-2.23%
10/2/2024,417.13,422.58,422.82,416.71,16.58M,-0.85%
10/3/2024,416.54,417.63,419.55,414.29,13.69M,-0.14%
10/4/2024,416.06,418.24,419.75,414.97,19.19M,-0.12%
10/7/2024,409.54,416,417.11,409,20.92M,-1.57%
10/8/2024,414.71,410.9,415.66,408.17,19.23M,1.26%
10/9/2024,417.46,415.86,420.38,414.3,14.97M,0.66%
10/10/2024,415.84,415.23,417.35,413.15,13.85M,-0.39%
10/11/2024,416.32,416.14,417.13,413.25,14.14M,0.12%
10/14/2024,419.14,417.77,424.04,417.52,16.65M,0.68%
10/15/2024,418.74,422.18,422.48,415.26,18.90M,-0.10%
10/16/2024,416.12,415.17,416.36,410.48,15.51M,-0.63%
10/17/2024,416.72,422.36,422.5,415.59,14.82M,0.14%
10/18/2024,418.16,417.14,419.65,416.26,17.15M,0.35%
10/21/2024,418.78,416.12,418.96,413.75,14.21M,0.15%
10/22/2024,427.51,418.49,430.58,418.04,25.48M,2.08%
10/23/2024,424.6,430.86,431.08,422.53,19.65M,-0.68%
10/24/2024,424.73,425.33,425.98,422.4,13.58M,0.03%
10/25/2024,428.15,426.76,432.52,426.57,16.90M,0.81%
10/28/2024,426.59,431.65,431.94,426.3,14.88M,-0.36%
10/29/2024,431.95,428,433.17,425.8,17.64M,1.26%
10/30/2024,432.53,437.43,438.5,432.1,29.75M,0.13%
10/31/2024,406.35,415.36,416.16,406.3,53.97M,-6.05%
11/1/2024,410.37,409.01,415.5,407.5,24.23M,0.99%
11/4/2024,408.46,409.8,410.42,405.57,19.67M,-0.47%
11/5/2024,411.46,408.37,414.9,408.08,17.63M,0.73%
11/6/2024,420.18,412.42,420.45,410.52,26.68M,2.12%
11/7/2024,425.43,421.28,426.85,419.88,19.90M,1.25%
11/8/2024,422.54,425.32,426.5,421.78,16.89M,-0.68%
11/11/2024,418.01,422.52,424.81,416,24.50M,-1.07%
11/12/2024,423.03,418.25,424.44,417.2,19.40M,1.20%
11/13/2024,425.2,421.64,429.33,418.21,21.50M,0.51%
11/14/2024,426.89,425,428.17,420,30.25M,0.40%
11/15/2024,415,419.82,422.8,413.64,28.25M,-2.79%
11/18/2024,415.76,414.87,418.4,412.1,24.74M,0.18%
11/19/2024,417.79,413.11,417.94,411.55,18.13M,0.49%
11/20/2024,415.49,416.87,417.29,410.58,19.19M,-0.55%
11/21/2024,412.87,419.5,419.78,410.29,20.78M,-0.63%
11/22/2024,417,411.36,417.4,411.06,24.81M,1.00%
11/25/2024,418.79,418.38,421.08,414.85,27.69M,0.43%
11/26/2024,427.99,419.58,429.04,418.85,23.46M,2.20%
11/27/2024,422.99,425.11,427.23,422.02,18.33M,-1.17%
11/29/2024,423.46,420.09,424.88,417.8,16.27M,0.11%
12/2/2024,430.98,421.57,433,421.31,20.21M,1.78%
12/3/2024,431.2,429.84,432.47,427.74,18.30M,0.05%
12/4/2024,437.42,433.03,439.67,432.63,26.01M,1.44%
12/5/2024,442.62,437.92,444.66,436.17,21.70M,1.19%
12/6/2024,443.57,442.3,446.1,441.77,18.82M,0.21%
12/9/2024,446.02,442.6,448.33,440.5,19.14M,0.55%
12/10/2024,443.33,444.39,449.62,441.6,18.47M,-0.60%
12/11/2024,448.99,444.05,450.35,444.05,19.20M,1.28%
12/12/2024,449.56,449.11,456.16,449.11,20.83M,0.13%
12/13/2024,447.27,448.43,451.43,445.58,20.18M,-0.51%
12/16/2024,451.59,447.27,452.18,445.28,23.60M,0.97%
12/17/2024,454.46,451.01,455.29,449.57,22.73M,0.64%
12/18/2024,437.39,451.32,452.65,437.02,24.44M,-3.76%
12/19/2024,437.03,441.62,443.18,436.32,22.96M,-0.08%
12/20/2024,436.6,433.11,443.74,428.63,64.26M,-0.10%
12/23/2024,435.25,436.74,437.65,432.83,19.15M,-0.31%
12/24/2024,439.33,434.65,439.6,434.19,7.16M,0.94%
12/26/2024,438.11,439.08,440.94,436.63,8.20M,-0.28%
12/27/2024,430.53,434.6,435.22,426.35,18.12M,-1.73%
12/30/2024,424.83,426.06,427.55,421.9,13.16M,-1.32%
12/31/2024,421.5,426.1,426.73,420.66,13.25M,-0.78%
1/2/2025,418.58,425.53,426.07,414.85,16.90M,-0.69%
1/3/2025,423.35,421.08,424.03,419.54,16.66M,1.14%
1/6/2025,427.85,428,434.32,425.48,20.57M,1.06%
1/7/2025,422.37,429,430.65,420.8,18.14M,-1.28%
1/8/2025,424.56,423.46,426.97,421.54,15.05M,0.52%
1/10/2025,418.95,424.63,424.71,415.02,20.20M,-1.32%
1/13/2025,417.19,415.23,418.5,412.29,17.60M,-0.42%
1/14/2025,415.67,417.81,419.74,410.72,16.94M,-0.36%
1/15/2025,426.31,419.13,428.15,418.27,19.64M,2.56%
1/16/2025,424.58,428.7,429.49,424.39,15.30M,-0.41%
1/17/2025,429.03,434.08,434.48,428.17,26.20M,1.05%
1/21/2025,428.5,430.2,430.9,425.6,26.09M,-0.12%
1/22/2025,446.2,437.56,447.27,436,27.80M,4.13%
1/23/2025,446.71,442,446.75,441.5,18.39M,0.11%
1/24/2025,444.06,445.16,446.65,441.4,15.55M,-0.59%
1/27/2025,434.56,424.01,435.2,423.5,35.65M,-2.14%
1/28/2025,447.2,434.6,448.38,431.38,23.49M,2.91%
1/29/2025,442.33,446.69,446.88,440.4,23.58M,-1.09%
1/30/2025,414.99,418.77,422.86,413.16,54.59M,-6.18%
1/31/2025,415.06,418.98,420.69,414.91,34.22M,0.02%
2/3/2025,410.92,411.6,415.41,408.66,25.68M,-1.00%
2/4/2025,412.37,412.68,413.92,409.74,20.53M,0.35%
2/5/2025,413.29,412.35,413.83,410.4,16.34M,0.22%
2/6/2025,415.82,414,418.2,414,16.31M,0.61%
2/7/2025,409.75,416.48,418.65,408.1,22.89M,-1.46%
2/10/2025,412.22,413.71,415.46,410.92,20.82M,0.60%
2/11/2025,411.44,409.64,412.49,409.3,18.14M,-0.19%
2/12/2025,409.04,407.21,410.75,404.37,19.12M,-0.58%
2/13/2025,410.54,407,411,406.36,23.89M,0.37%
2/14/2025,408.43,407.79,408.91,405.88,22.76M,-0.51%
2/18/2025,409.64,408,410.6,406.5,21.42M,0.30%
2/19/2025,414.77,407.88,415.49,407.65,24.11M,1.25%
2/20/2025,416.13,415.29,419.31,412.54,23.51M,0.33%
2/21/2025,408.21,417.33,418.05,407.89,27.52M,-1.90%
2/24/2025,404,408.51,409.37,399.32,26.44M,-1.03%
2/25/2025,397.9,401.1,401.92,396.7,29.39M,-1.51%
2/26/2025,399.73,398.01,403.6,394.24,19.62M,0.46%
2/27/2025,392.53,401.27,405.74,392.17,21.13M,-1.80%
2/28/2025,396.99,392.65,397.63,386.57,32.85M,1.14%
3/3/2025,388.49,398.82,398.82,386.15,23.01M,-2.14%
3/4/2025,388.61,383.4,392.58,381,29.34M,0.03%
3/5/2025,401.02,389.34,401.67,388.81,23.43M,3.19%
3/6/2025,396.89,394.28,402.15,392.68,23.30M,-1.03%
3/7/2025,393.31,392.32,394.8,385.54,22.03M,-0.90%
3/10/2025,380.16,385.84,386.4,377.22,32.84M,-3.34%
3/11/2025,380.45,379,386,376.91,30.38M,0.08%
3/12/2025,383.27,382.95,385.22,378.95,24.25M,0.74%
3/13/2025,378.77,383.15,385.32,377.45,20.47M,-1.17%
3/14/2025,388.56,379.77,390.23,379.51,19.95M,2.58%
3/17/2025,388.7,386.7,392.7,385.57,22.47M,0.04%
3/18/2025,383.52,387.07,387.37,381.1,19.49M,-1.33%
3/19/2025,387.82,385.52,389.68,384,19.19M,1.12%
3/20/2025,386.84,385.73,391.79,383.28,18.47M,-0.25%
3/21/2025,391.26,383.21,391.74,382.8,39.68M,1.14%
3/24/2025,393.08,395.4,395.4,389.81,21.00M,0.47%
3/25/2025,395.16,393.92,396.36,392.64,15.77M,0.53%
3/26/2025,389.97,395,395.31,388.57,16.13M,-1.31%
3/27/2025,390.58,390.13,392.24,387.39,13.77M,0.16%
3/28/2025,378.8,388.08,389.13,376.93,21.63M,-3.02%
3/31/2025,375.39,372.54,377.07,367.24,35.18M,-0.90%
4/1/2025,382.19,374.65,382.85,373.23,19.69M,1.81%
4/2/2025,382.14,377.96,385.08,376.62,16.09M,-0.01%
4/3/2025,373.11,374.79,377.48,369.35,30.20M,-2.36%
4/4/2025,359.84,364.13,374.59,359.48,49.21M,-3.56%
4/7/2025,357.86,350.88,371,344.79,50.43M,-0.55%
4/8/2025,354.56,368.26,373.65,350.25,35.87M,-0.92%
4/9/2025,390.49,353.54,393.23,353.1,50.20M,10.13%
4/10/2025,381.35,382.06,383.9,367.8,38.02M,-2.34%
4/11/2025,388.45,380.64,390.05,378.89,23.84M,1.86%
4/14/2025,387.81,393.22,394.65,384.21,19.25M,-0.16%
4/15/2025,385.73,388.51,391.89,384.16,17.20M,-0.54%
4/16/2025,371.61,380.67,381.61,368,21.97M,-3.66%
4/17/2025,367.78,373.74,374.32,366.89,21.12M,-1.03%
4/21/2025,359.12,362.82,364.48,355.67,20.81M,-2.35%
4/22/2025,366.82,363.38,367.77,359.86,19.48M,2.14%
4/23/2025,374.39,376.06,380.39,373.02,20.55M,2.06%
4/24/2025,387.3,375.7,388.45,375.19,22.23M,3.45%
4/25/2025,391.85,387,392.16,384.6,18.97M,1.17%
4/28/2025,391.16,391.95,392.74,386.64,16.58M,-0.18%
4/29/2025,394.04,391.3,395.1,390.38,14.97M,0.74%
4/30/2025,395.26,390.3,396.66,384.44,36.46M,0.31%
5/1/2025,425.4,431.11,436.99,424.9,58.94M,7.63%
5/2/2025,435.28,431.74,439.44,429.98,30.76M,2.32%
5/5/2025,436.17,432.87,439.5,432.11,20.14M,0.20%
5/6/2025,433.31,432.2,437.73,431.17,15.10M,-0.66%
5/7/2025,433.35,433.84,438.12,431.11,23.31M,0.01%
